City,Sport,Discipline,Athlete,NOC,Gender,Event,Event_gender,Medal
St Louis,Football,Football,"JAMESON, Henry Wood",USA,Men,football,M,Bronze
St Louis,Football,Football,"JOHNSON, -",USA,Men,football,M,Bronze
St Louis,Football,Football,O'CONNELL,USA,Men,football,M,Bronze
St Louis,Football,Football,"TATE, Harry",USA,Men,football,M,Bronze
St Louis,Football,Football,"BARTLIFF, Charles Albert",USA,Men,football,M,Gold
St Louis,Football,Football,"BRADY, Joseph J.",USA,Men,football,M,Gold
St Louis,Football,Football,"BRITTINGHAM, Warren G.",USA,Men,football,M,Gold
St Louis,Football,Football,"BROCKMEYER, Oscar B.",USA,Men,football,M,Gold
St Louis,Football,Football,"COOKE, George Edwin",USA,Men,football,M,Gold
St Louis,Football,Football,"COOKE, Thomas J.",USA,Men,football,M,Gold
St Louis,Football,Football,"COSTGROVE, Cormic F.",USA,Men,football,M,Gold
St Louis,Football,Football,"CUDMORE, Alexander",USA,Men,football,M,Gold
St Louis,Football,Football,DIERKES,USA,Men,football,M,Gold
St Louis,Football,Football,"DOOLING, Martin T.",USA,Men,football,M,Gold
St Louis,Football,Football,"DUCKER, George",CAN,Men,football,M,Gold
St Louis,Football,Football,"FRASER, John Alexander",CAN,Men,football,M,Gold
St Louis,Football,Football,"FROST, Frank",USA,Men,football,M,Gold
St Louis,Football,Football,"GOURLEY, John",CAN,Men,football,M,Gold
St Louis,Football,Football,"HALL, Alexander",CAN,Men,football,M,Gold
St Louis,Football,Football,"JAMESON, Claude Stanley",USA,Men,football,M,Gold
St Louis,Football,Football,"JAMESON, Henry Wood",USA,Men,football,M,Gold
St Louis,Football,Football,"JANUARY, Charles James",USA,Men,football,M,Gold
St Louis,Football,Football,"JANUARY, John Hartnett",USA,Men,football,M,Gold
St Louis,Football,Football,"JANUARY, Thomas Thurston",USA,Men,football,M,Gold
St Louis,Football,Football,"JOHNSON, -",USA,Men,football,M,Gold
St Louis,Football,Football,"JOHNSON, Albert",CAN,Men,football,M,Gold
St Louis,Football,Football,"LANE, Robert",CAN,Men,football,M,Gold
St Louis,Football,Football,"LAWLER, Raymond E.",USA,Men,football,M,Gold
St Louis,Football,Football,"LINTON, Ernest",CAN,Men,football,M,Gold
St Louis,Football,Football,"LYDON, Joseph",USA,Men,football,M,Gold
St Louis,Football,Football,"MACDONALD, Gordon",CAN,Men,football,M,Gold
St Louis,Football,Football,"MENGES, Louis John",USA,Men,football,M,Gold
St Louis,Football,Football,O'CONNELL,USA,Men,football,M,Gold
St Louis,Football,Football,"RATICAN, Peter Joseph",USA,Men,football,M,Gold
St Louis,Football,Football,"STEEP, Frederick",CAN,Men,football,M,Gold
St Louis,Football,Football,"TATE, Harry",USA,Men,football,M,Gold
St Louis,Football,Football,"TAYLOR, Thomas",CAN,Men,football,M,Gold
St Louis,Football,Football,"TWAITS, William",CAN,Men,football,M,Gold
St Louis,Football,Football,"BARTLIFF, Charles Albert",USA,Men,football,M,Silver
St Louis,Football,Football,"BRITTINGHAM, Warren G.",USA,Men,football,M,Silver
St Louis,Football,Football,"BROCKMEYER, Oscar B.",USA,Men,football,M,Silver
St Louis,Football,Football,"CUDMORE, Alexander",USA,Men,football,M,Silver
St Louis,Football,Football,"JANUARY, Charles James",USA,Men,football,M,Silver
St Louis,Football,Football,"JANUARY, John Hartnett",USA,Men,football,M,Silver
St Louis,Football,Football,"JANUARY, Thomas Thurston",USA,Men,football,M,Silver
St Louis,Football,Football,"LAWLER, Raymond E.",USA,Men,football,M,Silver
St Louis,Football,Football,"LYDON, Joseph",USA,Men,football,M,Silver
St Louis,Football,Football,"MENGES, Louis John",USA,Men,football,M,Silver
St Louis,Football,Football,"RATICAN, Peter Joseph",USA,Men,football,M,Silver
St Louis,Golf,Golf,"MCKINNIE, Burt P.",USA,Men,individual,M,Bronze
St Louis,Golf,Golf,"NEWTON, Francis Clement",USA,Men,individual,M,Bronze
St Louis,Golf,Golf,"LYON, George Seymour",CAN,Men,individual,M,Gold
St Louis,Golf,Golf,"EGAN, Henri Chandler",USA,Men,individual,M,Silver
St Louis,Golf,Golf,"CUMMINS, Edward M.",USA,Men,team,M,Gold
St Louis,Golf,Golf,"EDWARDS, Kenneth Paine",USA,Men,team,M,Gold
St Louis,Golf,Golf,"EGAN, Henri Chandler",USA,Men,team,M,Gold
St Louis,Golf,Golf,"EGAN, Walter Eugene",USA,Men,team,M,Gold
St Louis,Golf,Golf,"HUNTER, Robert Edward",USA,Men,team,M,Gold
St Louis,Golf,Golf,"MOORE, Nathaniel Fish",USA,Men,team,M,Gold
St Louis,Golf,Golf,"PHELPS, Mason Elliot",USA,Men,team,M,Gold
St Louis,Golf,Golf,"SAWYER, Danieledward",USA,Men,team,M,Gold
St Louis,Golf,Golf,"SMOOT, Clement E.",USA,Men,team,M,Gold
St Louis,Golf,Golf,"WOOD, Warren K.",USA,Men,team,M,Gold
St Louis,Golf,Golf,"CADY, John Deere",USA,Men,team,M,Silver
St Louis,Golf,Golf,"LAMBERT, Albert Bond",USA,Men,team,M,Silver
St Louis,Golf,Golf,"MAXWELL, John R.",USA,Men,team,M,Silver
St Louis,Golf,Golf,"MCKINNIE, Burt P.",USA,Men,team,M,Silver
St Louis,Golf,Golf,"MCKITTRICK, Ralph",USA,Men,team,M,Silver
St Louis,Golf,Golf,"NEWTON, Francis Clement",USA,Men,team,M,Silver
St Louis,Golf,Golf,"POTTER, Henry",USA,Men,team,M,Silver
St Louis,Golf,Golf,"SEMPLE, Frederick",USA,Men,team,M,Silver
St Louis,Golf,Golf,"STICKNEY, Arthur William",USA,Men,team,M,Silver
St Louis,Golf,Golf,"STICKNEY, Stuart Grosvenor",USA,Men,team,M,Silver
St Louis,Gymnastics,Artistic G.,"WILSON, Ralph",USA,Men,club swinging,M,Bronze
St Louis,Gymnastics,Artistic G.,"HENNIG, Edward",USA,Men,club swinging,M,Gold
St Louis,Gymnastics,Artistic G.,"VOIGT, Emil",USA,Men,club swinging,M,Silver
St Louis,Gymnastics,Artistic G.,"WEBER, Wilhelm",GER,Men,combined 3 events,M,Bronze
St Louis,Gymnastics,Artistic G.,"SPINNLER, Adolf",SUI,Men,combined 3 events,M,Gold
St Louis,Gymnastics,Artistic G.,"LENHART, Julius",USA,Men,combined 3 events,M,Silver
St Louis,Gymnastics,Artistic G.,"MERZ, William",USA,Men,combined 4 events,M,Bronze
St Louis,Gymnastics,Artistic G.,"HEIDA, Anton",USA,Men,combined 4 events,M,Gold
St Louis,Gymnastics,Artistic G.,"EYSER, George",USA,Men,combined 4 events,M,Silver
St Louis,Gymnastics,Artistic G.,"EYSER, George",USA,Men,horizontal bar,M,Bronze
St Louis,Gymnastics,Artistic G.,"HEIDA, Anton",USA,Men,horizontal bar,M,Gold
St Louis,Gymnastics,Artistic G.,"HENNIG, Edward",USA,Men,horizontal bar,M,Gold
St Louis,Gymnastics,Artistic G.,"SPINNLER, Adolf",SUI,Men,individual all-round,M,Bronze
St Louis,Gymnastics,Artistic G.,"LENHART, Julius",USA,Men,individual all-round,M,Gold
St Louis,Gymnastics,Artistic G.,"WEBER, Wilhelm",GER,Men,individual all-round,M,Silver
St Louis,Gymnastics,Artistic G.,"DUHA, John",USA,Men,parallel bars,M,Bronze
St Louis,Gymnastics,Artistic G.,"EYSER, George",USA,Men,parallel bars,M,Gold
St Louis,Gymnastics,Artistic G.,"HEIDA, Anton",USA,Men,parallel bars,M,Silver
St Louis,Gymnastics,Artistic G.,"MERZ, William",USA,Men,pommel horse,M,Bronze
St Louis,Gymnastics,Artistic G.,"HEIDA, Anton",USA,Men,pommel horse,M,Gold
St Louis,Gymnastics,Artistic G.,"EYSER, George",USA,Men,pommel horse,M,Silver
St Louis,Gymnastics,Artistic G.,"VOIGT, Emil",USA,Men,rings,M,Bronze
St Louis,Gymnastics,Artistic G.,"GLASS, Hermann",USA,Men,rings,M,Gold
St Louis,Gymnastics,Artistic G.,"MERZ, William",USA,Men,rings,M,Silver
St Louis,Gymnastics,Artistic G.,"VOIGT, Emil",USA,Men,rope climbing,M,Bronze
St Louis,Gymnastics,Artistic G.,"EYSER, George",USA,Men,rope climbing,M,Gold
St Louis,Gymnastics,Artistic G.,"KRAUSE, Charles",USA,Men,rope climbing,M,Silver
St Louis,Gymnastics,Artistic G.,"DUHA, John",USA,Men,team competition,M,Bronze
St Louis,Gymnastics,Artistic G.,"KRAUSE, Charles",USA,Men,team competition,M,Bronze
St Louis,Gymnastics,Artistic G.,"MAYACK, Robert",USA,Men,team competition,M,Bronze
St Louis,Gymnastics,Artistic G.,"MEYER, George",USA,Men,team competition,M,Bronze
St Louis,Gymnastics,Artistic G.,"SCHUSTER, Philipp",USA,Men,team competition,M,Bronze
St Louis,Gymnastics,Artistic G.,"SIEGLER, Edward",USA,Men,team competition,M,Bronze
St Louis,Gymnastics,Artistic G.,"GRIEB, John",USA,Men,team competition,M,Gold
St Louis,Gymnastics,Artistic G.,"HEIDA, Anton",USA,Men,team competition,M,Gold
St Louis,Gymnastics,Artistic G.,"HESS, Max",USA,Men,team competition,M,Gold
St Louis,Gymnastics,Artistic G.,"KASSEL, Philipp",USA,Men,team competition,M,Gold
St Louis,Gymnastics,Artistic G.,"LENHART, Julius",USA,Men,team competition,M,Gold
St Louis,Gymnastics,Artistic G.,"RECKEWEG, Ernst",USA,Men,team competition,M,Gold
St Louis,Gymnastics,Artistic G.,"BEYER, Emil",USA,Men,team competition,M,Silver
St Louis,Gymnastics,Artistic G.,"BISSINGER, John",USA,Men,team competition,M,Silver
St Louis,Gymnastics,Artistic G.,"ROSENKAMPF, Arthur",USA,Men,team competition,M,Silver
St Louis,Gymnastics,Artistic G.,"SCHMITZ, Julian",USA,Men,team competition,M,Silver
St Louis,Gymnastics,Artistic G.,"STEFFEN, Otto",USA,Men,team competition,M,Silver
St Louis,Gymnastics,Artistic G.,"WOLF, Max",USA,Men,team competition,M,Silver
St Louis,Gymnastics,Artistic G.,"MERZ, William",USA,Men,vault,M,Bronze
St Louis,Gymnastics,Artistic G.,"EYSER, George",USA,Men,vault,M,Gold
St Louis,Gymnastics,Artistic G.,"HEIDA, Anton",USA,Men,vault,M,Gold
St Louis,Lacrosse,Lacrosse,"BLANCHARD, Elie",CAN,Men,lacrosse,M,Gold
St Louis,Lacrosse,Lacrosse,"BRENNAUGH, W.",CAN,Men,lacrosse,M,Gold
St Louis,Lacrosse,Lacrosse,"BRETZ, George",CAN,Men,lacrosse,M,Gold
St Louis,Lacrosse,Lacrosse,"BURNS, William Laurie",CAN,Men,lacrosse,M,Gold
St Louis,Lacrosse,Lacrosse,"CATTANACH, George",CAN,Men,lacrosse,M,Gold
St Louis,Lacrosse,Lacrosse,"CLOUTIER, George",CAN,Men,lacrosse,M,Gold
St Louis,Lacrosse,Lacrosse,"COWAN, Sandy",CAN,Men,lacrosse,M,Gold
St Louis,Lacrosse,Lacrosse,"FLETT, Jack",CAN,Men,lacrosse,M,Gold
St Louis,Lacrosse,Lacrosse,"JAMIESON, Benjamin",CAN,Men,lacrosse,M,Gold
St Louis,Lacrosse,Lacrosse,"LAIDLAW, Hilliard",CAN,Men,lacrosse,M,Gold
St Louis,Lacrosse,Lacrosse,"LYLE, H.",CAN,Men,lacrosse,M,Gold
St Louis,Lacrosse,Lacrosse,"ORRIS, William F.L.",CAN,Men,lacrosse,M,Gold
St Louis,Lacrosse,Lacrosse,"PENTLAND, L.H.",CAN,Men,lacrosse,M,Gold
St Louis,Lacrosse,Lacrosse,"CROGAN, Patrick",USA,Men,lacrosse,M,Silver
St Louis,Lacrosse,Lacrosse,"DOWLING, J.W.",USA,Men,lacrosse,M,Silver
St Louis,Lacrosse,Lacrosse,GIBSON,USA,Men,lacrosse,M,Silver
St Louis,Lacrosse,Lacrosse,HESS,USA,Men,lacrosse,M,Silver
St Louis,Lacrosse,Lacrosse,"HUNTER, Robert Edward",USA,Men,lacrosse,M,Silver
St Louis,Lacrosse,Lacrosse,LEHMAN,USA,Men,lacrosse,M,Silver
St Louis,Lacrosse,Lacrosse,MURPHY,USA,Men,lacrosse,M,Silver
St Louis,Lacrosse,Lacrosse,PARTRIDGE,USA,Men,lacrosse,M,Silver
St Louis,Lacrosse,Lacrosse,"PASSMORE, George",USA,Men,lacrosse,M,Silver
St Louis,Lacrosse,Lacrosse,SULLIVAN,USA,Men,lacrosse,M,Silver
St Louis,Lacrosse,Lacrosse,"VENN, A.H.",USA,Men,lacrosse,M,Silver
St Louis,Lacrosse,Lacrosse,WOODS,USA,Men,lacrosse,M,Silver
St Louis,Lacrosse,Lacrosse,YOUNG,USA,Men,lacrosse,M,Silver
St Louis,Roque,Roque,"BROWN, Charles",USA,Men,individual,M,Bronze
St Louis,Roque,Roque,"JACOBUS, Charles",USA,Men,individual,M,Gold
St Louis,Roque,Roque,"STREETER, Smith O.",USA,Men,individual,M,Silver
St Louis,Rowing,Rowing,"BUERGER, Joseph",USA,Men,coxless pair (2-),M,Bronze
St Louis,Rowing,Rowing,"JOACHIM, John",USA,Men,coxless pair (2-),M,Bronze
St Louis,Rowing,Rowing,"FARNAM, Robert",USA,Men,coxless pair (2-),M,Gold
St Louis,Rowing,Rowing,"RYAN, Joseph",USA,Men,coxless pair (2-),M,Gold
St Louis,Rowing,Rowing,"MULCAHY, John J.F.",USA,Men,coxless pair (2-),M,Silver
St Louis,Rowing,Rowing,"VARLEY, William",USA,Men,coxless pair (2-),M,Silver
St Louis,Rowing,Rowing,"RAVANACK, Joseph",USA,Men,double sculls (2x),M,Bronze
St Louis,Rowing,Rowing,"WELLS, John",USA,Men,double sculls (2x),M,Bronze
St Louis,Rowing,Rowing,"MULCAHY, John J.F.",USA,Men,double sculls (2x),M,Gold
St Louis,Rowing,Rowing,"VARLEY, William",USA,Men,double sculls (2x),M,Gold
St Louis,Rowing,Rowing,"HOBEN, John Grey",USA,Men,double sculls (2x),M,Silver
St Louis,Rowing,Rowing,"MCLOUGHLIN, James",USA,Men,double sculls (2x),M,Silver
St Louis,Rowing,Rowing,"ABELL, Louis",USA,Men,eight with coxswain (8+),M,Gold
St Louis,Rowing,Rowing,"ARMSTRONG, Charles E.",USA,Men,eight with coxswain (8+),M,Gold
St Louis,Rowing,Rowing,"CRESSER, Frederick",USA,Men,eight with coxswain (8+),M,Gold
St Louis,Rowing,Rowing,"DEMPSEY, Joseph F.",USA,Men,eight with coxswain (8+),M,Gold
St Louis,Rowing,Rowing,"EXLEY, John",USA,Men,eight with coxswain (8+),M,Gold
St Louis,Rowing,Rowing,"FLANIGAN, James",USA,Men,eight with coxswain (8+),M,Gold
St Louis,Rowing,Rowing,"GLEASON, Michael D.",USA,Men,eight with coxswain (8+),M,Gold
St Louis,Rowing,Rowing,"LOTT, Harry Hunter",USA,Men,eight with coxswain (8+),M,Gold
St Louis,Rowing,Rowing,"SCHELL, Frank Reaner",USA,Men,eight with coxswain (8+),M,Gold
St Louis,Rowing,Rowing,"BAILEY, Arthur B.",CAN,Men,eight with coxswain (8+),M,Silver
St Louis,Rowing,Rowing,"BOYD, Philip Ewing",CAN,Men,eight with coxswain (8+),M,Silver
St Louis,Rowing,Rowing,"LOUDON, Thomas Richardson",CAN,Men,eight with coxswain (8+),M,Silver
St Louis,Rowing,Rowing,"MACKENZIE, Donald",CAN,Men,eight with coxswain (8+),M,Silver
St Louis,Rowing,Rowing,"REIFFENSTEIN, George Patrick",CAN,Men,eight with coxswain (8+),M,Silver
St Louis,Rowing,Rowing,"RICE, William",CAN,Men,eight with coxswain (8+),M,Silver
St Louis,Rowing,Rowing,"STRANGE, George  M.",CAN,Men,eight with coxswain (8+),M,Silver
St Louis,Rowing,Rowing,"WADSWORTH, William",CAN,Men,eight with coxswain (8+),M,Silver
St Louis,Rowing,Rowing,"WRIGHT, Joseph George",CAN,Men,eight with coxswain (8+),M,Silver
St Louis,Rowing,Rowing,"DUNIMERTH, Frank",USA,Men,four without coxswain (4-),M,Bronze
St Louis,Rowing,Rowing,"FREITAG, John",USA,Men,four without coxswain (4-),M,Bronze
St Louis,Rowing,Rowing,"HELM, Louis G.",USA,Men,four without coxswain (4-),M,Bronze
St Louis,Rowing,Rowing,"VOERG, Gustav",USA,Men,four without coxswain (4-),M,Bronze
St Louis,Rowing,Rowing,"DIETZ, George",USA,Men,four without coxswain (4-),M,Gold
St Louis,Rowing,Rowing,"ERKER, August",USA,Men,four without coxswain (4-),M,Gold
St Louis,Rowing,Rowing,"NASSE, Albert",USA,Men,four without coxswain (4-),M,Gold
St Louis,Rowing,Rowing,"STOCKHOFF, Arthur",USA,Men,four without coxswain (4-),M,Gold
St Louis,Rowing,Rowing,"AMAN, Charles",USA,Men,four without coxswain (4-),M,Silver
St Louis,Rowing,Rowing,"BEGLEY, Michael",USA,Men,four without coxswain (4-),M,Silver
St Louis,Rowing,Rowing,"FROMANACK, Martin",USA,Men,four without coxswain (4-),M,Silver
St Louis,Rowing,Rowing,"SUERIG, Frederick",USA,Men,four without coxswain (4-),M,Silver
St Louis,Rowing,Rowing,"TITUS, Constance",USA,Men,single sculls (1x),M,Bronze
St Louis,Rowing,Rowing,"GREER, Frank",USA,Men,single sculls (1x),M,Gold
St Louis,Rowing,Rowing,"JUVENAL, James",USA,Men,single sculls (1x),M,Silver
St Louis,Tennis,Tennis,"GAMBLE, Clarence Olivier",USA,Men,doubles,M,Bronze
St Louis,Tennis,Tennis,"WEAR, Arthur Yancey",USA,Men,doubles,M,Bronze
St Louis,Tennis,Tennis,"WEAR, Joseph Walker",USA,Men,doubles,M,Bronze
St Louis,Tennis,Tennis,"WEST, Allen Tarwater",USA,Men,doubles,M,Bronze
St Louis,Tennis,Tennis,"LEONARD, Edgar Welch",USA,Men,doubles,M,Gold
St Louis,Tennis,Tennis,"WRIGHT, Beals Coleman",USA,Men,doubles,M,Gold
St Louis,Tennis,Tennis,"BELL, Alphonzo Edward",USA,Men,doubles,M,Silver
St Louis,Tennis,Tennis,"LEROY, Robert",USA,Men,doubles,M,Silver
St Louis,Tennis,Tennis,"BELL, Alphonzo Edward",USA,Men,singles,M,Bronze
St Louis,Tennis,Tennis,"LEONARD, Edgar Welch",USA,Men,singles,M,Bronze
St Louis,Tennis,Tennis,"WRIGHT, Beals Coleman",USA,Men,singles,M,Gold
St Louis,Tennis,Tennis,"LEROY, Robert",USA,Men,singles,M,Silver
St Louis,Tug of War,Tug of War,"FRIDE, H.",USA,Men,tug of war,M,Bronze
St Louis,Tug of War,Tug of War,"HABERCORN, Charles",USA,Men,tug of war,M,Bronze
St Louis,Tug of War,Tug of War,"JACOBS, H.",USA,Men,tug of war,M,Bronze
St Louis,Tug of War,Tug of War,"KUNGLER, Frank",USA,Men,tug of war,M,Bronze
St Louis,Tug of War,Tug of War,"THEAS, Charles",USA,Men,tug of war,M,Bronze
St Louis,Tug of War,Tug of War,"FLANAGAN, Patrick",USA,Men,tug of war,M,Gold
St Louis,Tug of War,Tug of War,"JOHNSON, Sydney B.",USA,Men,tug of war,M,Gold
St Louis,Tug of War,Tug of War,"MAGNUSSEN, Conrad",USA,Men,tug of war,M,Gold
St Louis,Tug of War,Tug of War,"OLSON, Oscar G.",USA,Men,tug of war,M,Gold
St Louis,Tug of War,Tug of War,"SICLING, H.",USA,Men,tug of war,M,Gold
St Louis,Tug of War,Tug of War,"BRAUN, Max",USA,Men,tug of war,M,Silver
St Louis,Tug of War,Tug of War,"RODENBERGER, August",USA,Men,tug of war,M,Silver
St Louis,Tug of War,Tug of War,"ROSE, Charles",USA,Men,tug of war,M,Silver
St Louis,Tug of War,Tug of War,"SEILING, William",USA,Men,tug of war,M,Silver
St Louis,Tug of War,Tug of War,"UPSHAW, Orrin Thomas",USA,Men,tug of war,M,Silver
St Louis,Weightlifting,Weightlifting,"KUNGLER, Frank",USA,Men,all-around Dumbbell contest,M,Bronze
St Louis,Weightlifting,Weightlifting,"OSTHOFF, Oscar Paul",USA,Men,all-around Dumbbell contest,M,Gold
St Louis,Weightlifting,Weightlifting,"WINTERS, Frederick",USA,Men,all-around Dumbbell contest,M,Silver
St Louis,Weightlifting,Weightlifting,"KUNGLER, Frank",USA,Men,heavyweight - two hand lift,M,Bronze
St Louis,Weightlifting,Weightlifting,"KAKOUSIS, Perikles",GRE,Men,heavyweight - two hand lift,M,Gold
St Louis,Weightlifting,Weightlifting,"OSTHOFF, Oscar Paul",USA,Men,heavyweight - two hand lift,M,Silver
St Louis,Wrestling,Wrestling Free.,"THIEFENTHALER, Gustav",USA,Men,- 47.6kg (light-flyweight),M,Bronze
St Louis,Wrestling,Wrestling Free.,"CURRY, Robert",USA,Men,- 47.6kg (light-flyweight),M,Gold
St Louis,Wrestling,Wrestling Free.,"HEIN, John",USA,Men,- 47.6kg (light-flyweight),M,Silver
St Louis,Wrestling,Wrestling Free.,"WARMBOLD, Frederick Charles",USA,Men,+ 71.67kg (heavyweight),M,Bronze
St Louis,Wrestling,Wrestling Free.,"HANSEN, Bernhuff",USA,Men,+ 71.67kg (heavyweight),M,Gold
St Louis,Wrestling,Wrestling Free.,"KUNGLER, Frank",USA,Men,+ 71.67kg (heavyweight),M,Silver
St Louis,Wrestling,Wrestling Free.,"NELSON, William",USA,Men,47.6 - 52.16kg (flyweight),M,Bronze
St Louis,Wrestling,Wrestling Free.,"MEHNERT, George Nicholas",USA,Men,47.6 - 52.16kg (flyweight),M,Gold
St Louis,Wrestling,Wrestling Free.,"BAUER, Gustav",USA,Men,47.6 - 52.16kg (flyweight),M,Silver
St Louis,Wrestling,Wrestling Free.,"STREBLER, Zenon B.",USA,Men,52.16 - 56.7kg (bantamweight),M,Bronze
St Louis,Wrestling,Wrestling Free.,"NIFLOT, Isidor",USA,Men,52.16 - 56.7kg (bantamweight),M,Gold
St Louis,Wrestling,Wrestling Free.,"WESTER, August",USA,Men,52.16 - 56.7kg (bantamweight),M,Silver
St Louis,Wrestling,Wrestling Free.,"CLAPPER, Charles E.",USA,Men,56.7 - 61.23kg (featherweight),M,Bronze
St Louis,Wrestling,Wrestling Free.,"BRADSHAW, Benjamin Joseph",USA,Men,56.7 - 61.23kg (featherweight),M,Gold
St Louis,Wrestling,Wrestling Free.,"MCLEAR, Theodore",USA,Men,56.7 - 61.23kg (featherweight),M,Silver
St Louis,Wrestling,Wrestling Free.,"ZIRKEL, Albert",USA,Men,61.23 - 65.77kg (lightweight),M,Bronze
St Louis,Wrestling,Wrestling Free.,"ROEHM, Otto F.",USA,Men,61.23 - 65.77kg (lightweight),M,Gold
St Louis,Wrestling,Wrestling Free.,"TESING, Rudolph",USA,Men,61.23 - 65.77kg (lightweight),M,Silver
St Louis,Wrestling,Wrestling Free.,"WINHOLTZ, Jerry",USA,Men,65.77 - 71.67kg (welterweight),M,Bronze
St Louis,Wrestling,Wrestling Free.,"ERICKSEN, Charles",USA,Men,65.77 - 71.67kg (welterweight),M,Gold
St Louis,Wrestling,Wrestling Free.,"BECKMANN, William",USA,Men,65.77 - 71.67kg (welterweight),M,Silver
London,Aquatics,Diving,"SPANGBERG, Arvid",SWE,Men,10m platform,M,Bronze
London,Aquatics,Diving,"JOHANSSON, Hjalmar",SWE,Men,10m platform,M,Gold
London,Aquatics,Diving,"MALMSTRÖM, Karl",SWE,Men,10m platform,M,Silver
London,Aquatics,Diving,"GAIDZIK, George William",USA,Men,3m springboard,M,Bronze
London,Aquatics,Diving,"WALZ, Gottlob",GER,Men,3m springboard,M,Bronze
London,Aquatics,Diving,"ZÜRNER, Albert",GER,Men,3m springboard,M,Gold
London,Aquatics,Diving,"BEHRENS, Kurt",GER,Men,3m springboard,M,Silver
London,Aquatics,Swimming,"HARESNAPE, Herbert Nickall",GBR,Men,100m backstroke,M,Bronze
London,Aquatics,Swimming,"BIEBERSTEIN, Arno",GER,Men,100m backstroke,M,Gold
London,Aquatics,Swimming,"DAM, Hans Peter Ludwig",DEN,Men,100m backstroke,M,Silver
London,Aquatics,Swimming,"JULIN, Harald S.A.",SWE,Men,100m freestyle,M,Bronze
London,Aquatics,Swimming,"DANIELS, Charles",USA,Men,100m freestyle,M,Gold
London,Aquatics,Swimming,"HALMAY, Zoltan",HUN,Men,100m freestyle,M,Silver
London,Aquatics,Swimming,"BEAUREPAIRE, Frank E.",ANZ,Men,1500m freestyle,M,Bronze
London,Aquatics,Swimming,"TAYLOR, Henry",GBR,Men,1500m freestyle,M,Gold
London,Aquatics,Swimming,"BATTERSBY, Thomas Sidney",GBR,Men,1500m freestyle,M,Silver
London,Aquatics,Swimming,"HANSSON, Pontus",SWE,Men,200m breaststroke,M,Bronze
London,Aquatics,Swimming,"HOLMAN, Frederick",GBR,Men,200m breaststroke,M,Gold
London,Aquatics,Swimming,"ROBINSON, William Walter",GBR,Men,200m breaststroke,M,Silver
London,Aquatics,Swimming,"SCHEFF, Otto",AUT,Men,400m freestyle,M,Bronze
London,Aquatics,Swimming,"TAYLOR, Henry",GBR,Men,400m freestyle,M,Gold
London,Aquatics,Swimming,"BEAUREPAIRE, Frank E.",ANZ,Men,400m freestyle,M,Silver
London,Aquatics,Swimming,"DANIELS, Charles",USA,Men,4x200m freestyle relay,M,Bronze
London,Aquatics,Swimming,"GOODWIN, Leo Budd",USA,Men,4x200m freestyle relay,M,Bronze
London,Aquatics,Swimming,"HEBNER, Harry J.",USA,Men,4x200m freestyle relay,M,Bronze
London,Aquatics,Swimming,"RICH, Leslie George",USA,Men,4x200m freestyle relay,M,Bronze
London,Aquatics,Swimming,"DERBYSHIRE, John Henry",GBR,Men,4x200m freestyle relay,M,Gold
London,Aquatics,Swimming,"FOSTER, William",GBR,Men,4x200m freestyle relay,M,Gold
London,Aquatics,Swimming,"RADMILOVIC, Paul",GBR,Men,4x200m freestyle relay,M,Gold
London,Aquatics,Swimming,"TAYLOR, Henry",GBR,Men,4x200m freestyle relay,M,Gold
London,Aquatics,Swimming,"HALMAY, Zoltan",HUN,Men,4x200m freestyle relay,M,Silver
London,Aquatics,Swimming,"LAS TORRES, Béla",HUN,Men,4x200m freestyle relay,M,Silver
London,Aquatics,Swimming,"MUNK, Jozsef",HUN,Men,4x200m freestyle relay,M,Silver
London,Aquatics,Swimming,"ZACHAR, Imre",HUN,Men,4x200m freestyle relay,M,Silver
London,Aquatics,Water polo,"CORNET, George Thomson",GBR,Men,water polo,M,Gold
London,Aquatics,Water polo,"FORSYTH, Charles Eric",GBR,Men,water polo,M,Gold
London,Aquatics,Water polo,"NEVINSON, George Wilfrid",GBR,Men,water polo,M,Gold
London,Aquatics,Water polo,"RADMILOVIC, Paul",GBR,Men,water polo,M,Gold
London,Aquatics,Water polo,"SMITH, Charles Sydney",GBR,Men,water polo,M,Gold
London,Aquatics,Water polo,"THOULD, Thomas Henry",GBR,Men,water polo,M,Gold
London,Aquatics,Water polo,"WILKINSON, George",GBR,Men,water polo,M,Gold
London,Aquatics,Water polo,"BOIN, Victor",BEL,Men,water polo,M,Silver
London,Aquatics,Water polo,"DONNERS, Hermann",BEL,Men,water polo,M,Silver
London,Aquatics,Water polo,"FEYAERTS, Fernand",BEL,Men,water polo,M,Silver
London,Aquatics,Water polo,"GREGOIRE, Oscar",BEL,Men,water polo,M,Silver
London,Aquatics,Water polo,"MEYBOOM, Herman",BEL,Men,water polo,M,Silver
London,Aquatics,Water polo,"MICHANT, Albert",BEL,Men,water polo,M,Silver
London,Aquatics,Water polo,"PLETINCX, Joseph",BEL,Men,water polo,M,Silver
London,Archery,Archery,"CABARET, Gustave",FRA,Men,continental style 50m,M,Bronze
London,Archery,Archery,"GRISOT, EugÃ¨ne G.",FRA,Men,continental style 50m,M,Gold
London,Archery,Archery,"VERNET, Louis",FRA,Men,continental style 50m,M,Silver
London,Archery,Archery,"HILL-LOWE, Beatrice Geraldine",GBR,Women,national round (60y - 50y),W,Bronze
